macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
22,-2.903526482597883,6.815193542366442e-05,-3.501590128962562e-08,5.695141670708253e-06,0.00012232121473371602,1.448093236511291e-07,0.11892784113188236,11,2,407,78,381.41394782299176,36891.007577966026,37065.821622674994,30195.546875
22,-2.903526482597883,6.815193542366442e-05,-3.501590128962562e-08,5.695141670708253e-06,9.119703840201875e-05,1.5344303240542397e-07,0.11892784113188236,16,3,407,78,379.7020821410115,37270.70966010704,37445.523704816005,30195.546875
22,-2.903526510265155,6.814240722179796e-05,-2.7667272028963907e-08,5.695141670708253e-06,9.119703840201875e-05,3.1795422701387127e-07,0.05780904092524246,21,4,428,82,419.9094766830094,37690.61913679005,37865.433181499015,30195.546875
23,-2.903526510265155,6.814240722179796e-05,-2.7667272028963907e-08,6.130215463991989e-06,0.00010821237068145688,1.2820286242207911e-07,0.05780904092524246,6,1,428,82,560.7084291419596,38251.327565932006,38426.141610640974,30195.546875
23,-2.903526510265155,6.814240722179796e-05,-2.7667272028963907e-08,6.130215463991989e-06,0.0001237864164333877,1.5434107364552184e-07,0.05780904092524246,11,2,428,82,383.3105629060301,38634.638128838036,38809.452173547004,30195.546875
23,-2.903526510265155,6.814240722179796e-05,-2.7667272028963907e-08,6.130215463991989e-06,0.00014691080339646452,1.9873421542949943e-07,0.05780904092524246,16,3,428,82,382.08010362798814,39016.718232466024,39191.53227717499,30195.546875
23,-2.9035265358053652,6.81336115486986e-05,-2.5540210391028495e-08,6.130215463991989e-06,0.00014691080339646452,6.463324443547999e-07,0.04215725927396956,21,4,449,86,420.05031011102255,39436.76854257705,39611.582587286015,30195.546875
24,-2.9035265358053652,6.81336115486986e-05,-2.5540210391028495e-08,5.595124216004374e-06,8.93257607005302e-05,9.132152119084555e-08,0.04215725927396956,6,1,449,86,551.373163598997,39988.141706176044,40162.95575088501,30195.546875
24,-2.9035265358053652,6.81336115486986e-05,-2.5540210391028495e-08,5.595124216004374e-06,8.535318014764547e-05,1.1633602603370727e-07,0.04215725927396956,11,2,449,86,381.96428718895186,40370.105993364996,40544.920038073964,30195.546875
24,-2.9035265358053652,6.81336115486986e-05,-2.5540210391028495e-08,5.595124216004374e-06,0.0001163836972981354,1.3852081945712548e-07,0.04215725927396956,16,3,449,86,379.67002293100813,40749.776016296004,40924.59006100497,30195.546875
24,-2.903526554108358,6.812730826693954e-05,-1.830299289906634e-08,5.595124216004374e-06,0.0001163836972981354,3.483793104604183e-07,0.037194551497307084,21,4,470,90,419.89792168699205,41169.673937982996,41344.487982691964,30195.546875
25,-2.903526554108358,6.812730826693954e-05,-1.830299289906634e-08,8.07187331509882e-06,0.00029506549977103847,1.517890267554017e-07,0.037194551497307084,6,1,470,90,549.9568677200004,41719.630805703,41894.444850411965,30195.546875
25,-2.903526554108358,6.812730826693954e-05,-1.830299289906634e-08,8.07187331509882e-06,0.00026063439286077623,1.7828587660864268e-07,0.037194551497307084,11,2,470,90,379.7304262140533,42099.36123191705,42274.17527662602,30195.546875
25,-2.903526554108358,6.812730826693954e-05,-1.830299289906634e-08,8.07187331509882e-06,0.00026069126950983986,2.161978694421076e-07,0.037194551497307084,16,3,470,90,381.7845506389858,42481.145782556036,42655.959827265004,30195.546875
25,-2.9035266035762164,6.811027226357595e-05,-4.946785825410416e-08,8.07187331509882e-06,0.00026069126950983986,4.966350484750267e-07,0.04257132514893979,21,4,491,94,460.3742435639724,42941.52002612001,43116.334070828976,30195.546875
