macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
37,-14.664891692854994,0.0001682857136530825,-8.337485759568608e-07,0.0001718607752005889,0.002545550325852383,1.4379517462184314e-05,0.019993714759150197,4,1,583,114,3804.2582729589776,217651.226700273,218808.954893428,2157.2890625
38,-14.664891692854994,0.0001682857136530825,-8.337485759568608e-07,0.0001770116642372722,0.0027526164689069743,8.179571967376139e-06,0.019993714759150197,4,1,583,114,628.9133439169964,218280.14004419,219437.86823734498,2157.2890625
38,-14.664892451067342,0.00016823401980033616,-7.582123480176506e-07,0.0001770116642372722,0.0027526164689069743,2.093752053430537e-05,0.019993560658161352,4,1,587,115,3805.584312532039,222085.72435672203,223243.45254987702,2157.2890625
39,-14.664892451067342,0.00016823401980033616,-7.582123480176506e-07,0.00019782907100407348,0.0029028972726562936,5.691966612686337e-06,0.019993560658161352,4,1,587,115,628.1410586369457,222713.86541535897,223871.59360851397,2157.2890625
39,-14.664893253068977,0.00016817934045552693,-8.020016348808667e-07,0.00019782907100407348,0.0029028972726562936,1.5524074894738176e-05,0.019992985708117125,4,1,591,116,3805.2976319490117,226519.163047308,227676.89124046298,2157.2890625
40,-14.664893253068977,0.00016817934045552693,-8.020016348808667e-07,0.00019930846036268987,0.0032584020752474325,8.207539178293855e-06,0.019992985708117125,4,1,591,116,628.0121240470326,227147.17517135502,228304.90336451,2157.2890625
40,-14.664894023206188,0.0001681268335823819,-7.701372108925852e-07,0.00019930846036268987,0.0032584020752474325,2.162868083952438e-05,0.019993485533144915,4,1,595,117,3810.533419017971,230957.708590373,232115.43678352798,2157.2890625
41,-14.664894023206188,0.0001681268335823819,-7.701372108925852e-07,0.000212213716221837,0.003457214531253821,6.1758976105592646e-06,0.019993485533144915,4,1,595,117,628.2998126909952,231586.00840306398,232743.73659621898,2157.2890625
41,-14.664894821359347,0.0001680724166212134,-7.981531595646629e-07,0.000212213716221837,0.003457214531253821,1.5731475111610396e-05,0.019994406167444443,4,1,599,118,3911.1906317130197,235497.199034777,236654.927227932,2157.2890625
42,-14.664894821359347,0.0001680724166212134,-7.981531595646629e-07,0.00021855334240577967,0.0037368001507920817,8.643034364232046e-06,0.019994406167444443,4,1,599,118,628.0465897899703,236125.24562456697,237282.97381772197,2157.2890625
42,-14.6648956371327,0.00016801679834001833,-8.157733528690869e-07,0.00021855334240577967,0.0037368001507920817,2.2489435064795487e-05,0.019994862784152797,4,1,603,119,4230.552008480998,240355.79763304797,241513.52582620297,2157.2890625
43,-14.6648956371327,0.00016801679834001833,-8.157733528690869e-07,0.00022664426713587835,0.006241667578528153,1.2072734240491651e-05,0.019994862784152797,6,1,603,119,628.0195310930139,240983.817164141,242141.54535729598,2157.2890625
43,-14.6648956371327,0.00016801679834001833,-8.157733528690869e-07,0.00022664426713587835,0.004182255930569628,1.7741966281473793e-05,0.019994862784152797,9,2,603,119,823.8869687929982,241807.70413293398,242965.43232608898,2157.2890625
43,-14.664898715248468,0.00016780693673113935,-3.0781157676074145e-06,0.00022664426713587835,0.004182255930569628,4.9201355554679807e-05,0.04979097063757572,9,2,612,121,5205.276432782004,247012.980565716,248170.70875887098,2157.2890625
44,-14.664898715248468,0.00016780693673113935,-3.0781157676074145e-06,0.0001823765745318527,0.0058475672918193895,1.8978002976533455e-05,0.04979097063757572,4,1,612,121,631.1913448260166,247644.171910542,248801.900103697,2157.2890625
44,-14.66489975073054,0.0001677363390181465,-1.0354820716429458e-06,0.0001823765745318527,0.0058475672918193895,4.1826937403777766e-05,0.01556385277404126,4,1,616,122,3593.6528129439685,251237.82472348597,252395.55291664097,2157.2890625
45,-14.66489975073054,0.0001677363390181465,-1.0354820716429458e-06,0.00020583883084351315,0.00642737174368402,6.249880793808983e-06,0.01556385277404126,5,1,616,122,628.2725430330029,251866.09726651898,253023.82545967397,2157.2890625
45,-14.664900933021073,0.0001676557321104331,-1.1822905339187173e-06,0.00020583883084351315,0.00642737174368402,2.2095126692243723e-05,0.02667667411641682,5,1,621,123,3698.1576396640157,255564.254906183,256721.983099338,2157.2890625
46,-14.664900933021073,0.0001676557321104331,-1.1822905339187173e-06,0.00019134457471380354,0.005369591465586584,1.2736935497888378e-05,0.02667667411641682,4,1,621,123,628.3152931149816,256192.57019929797,257350.29839245297,2157.2890625
46,-14.664901953402353,0.0001675861639482066,-1.0203812799147727e-06,0.00019134457471380354,0.005369591465586584,3.858776142243976e-05,0.01999591580790728,4,1,625,124,3487.303133783047,259679.87333308102,260837.60152623602,2157.2890625
47,-14.664901953402353,0.0001675861639482066,-1.0203812799147727e-06,0.0002106666784902502,0.005633275892945028,4.474441725698578e-06,0.01999591580790728,4,1,625,124,628.3409208639641,260308.21425394499,261465.94244709998,2157.2890625
47,-14.664903093007549,0.00016750846726686872,-1.1396051959877695e-06,0.0002106666784902502,0.005633275892945028,1.963848829518166e-05,0.01999494569879741,4,1,629,125,3487.4084627670236,263795.622716712,264953.350909867,2157.2890625
48,-14.664903093007549,0.00016750846726686872,-1.1396051959877695e-06,0.00017746699003642663,0.005774771845717801,1.1500433468890378e-05,0.01999494569879741,4,1,629,125,628.2085642850143,264423.831280997,265581.55947415205,2157.2890625
48,-14.664904282088425,0.0001674273974031421,-1.189080876429216e-06,0.00017746699003642663,0.005774771845717801,2.312594738225804e-05,0.019994697705996132,4,1,633,126,3173.702167132986,267597.53344813,268755.26164128503,2157.2890625
49,-14.664904282088425,0.0001674273974031421,-1.189080876429216e-06,0.00018380266810089535,0.004551028122743695,3.132744948693744e-06,0.019994697705996132,4,1,633,126,633.683468461968,268231.216916592,269388.945109747,2157.2890625
49,-14.664905429025902,0.00016734920081721606,-1.1469374765482598e-06,0.00018380266810089535,0.004551028122743695,1.6298618931460247e-05,0.01999490950277612,4,1,637,127,3014.5305746649974,271245.747491257,272403.47568441194,2157.2890625
50,-14.664905429025902,0.00016734920081721606,-1.1469374765482598e-06,0.000174969009687632,0.004223991061661552,5.046266889107109e-06,0.01999490950277612,4,1,637,127,763.4521855650237,272009.199676822,273166.92786997696,2157.2890625
50,-14.664906569811395,0.00016727142366490392,-1.1407854927369954e-06,0.000174969009687632,0.004223991061661552,1.3495465510833816e-05,0.019994887828741162,4,1,641,128,3006.5959307380253,275015.79560756,276173.523800715,2157.2890625
51,-14.664906569811395,0.00016727142366490392,-1.1407854927369954e-06,0.00017568079488603294,0.0074901078380013725,9.803360495170837e-06,0.019994887828741162,5,1,641,128,652.1694585639634,275667.965066124,276825.693259279,2157.2890625
51,-14.664908974775495,0.00016710745659108376,-2.404964099866902e-06,0.00017568079488603294,0.0074901078380013725,2.6156363978992445e-05,0.03996095171182377,5,1,646,129,4053.7827888180036,279721.747854942,280879.476048097,2157.2890625
52,-14.664908974775495,0.00016710745659108376,-2.404964099866902e-06,0.0001478299185814705,0.006837667409009925,8.697157193991056e-06,0.03996095171182377,5,1,646,129,649.05855638301,280370.806411325,281528.53460448,2157.2890625
52,-14.66491182666815,0.0001669130185561373,-2.8518926562526303e-06,0.0001478299185814705,0.006837667409009925,3.7434224497398855e-05,0.03995797042418923,5,1,651,130,5190.014204561012,285560.820615886,286718.54880904104,2157.2890625
53,-14.66491182666815,0.0001669130185561373,-2.8518926562526303e-06,0.0001788038903505973,0.006488222243671451,7.3243754174933575e-06,0.03995797042418923,5,1,651,130,647.3850340530043,286208.205649939,287365.93384309404,2157.2890625
53,-14.664913845256168,0.00016677539406088123,-2.0185880167389314e-06,0.0001788038903505973,0.006488222243671451,3.836733727452993e-05,0.039777244823273245,5,1,656,131,5597.2136040529585,291805.419253992,292963.14744714694,2157.2890625
54,-14.664913845256168,0.00016677539406088123,-2.0185880167389314e-06,0.0002007781628817207,0.005503549445565854,5.512901213505541e-06,0.039777244823273245,5,1,656,131,686.6871634820127,292492.106417474,293649.834610629,2157.2890625
54,-14.664915753135817,0.00016664531750655784,-1.907879649820643e-06,0.0002007781628817207,0.005503549445565854,3.678443112937792e-05,0.0393979253838036,5,1,661,132,5516.159092440037,298008.265509914,299165.99370306905,2157.2890625
55,-14.664915753135817,0.00016664531750655784,-1.907879649820643e-06,0.00021830997627465324,0.0069796199552671035,1.3354229428739115e-05,0.0393979253838036,6,1,661,132,670.8346593599999,298679.100169274,299836.82836242905,2157.2890625
55,-14.664915753135817,0.00016664531750655784,-1.907879649820643e-06,0.00021830997627465324,0.0033527254950602063,1.9628396750286164e-05,0.0393979253838036,11,2,661,132,898.2703129479778,299577.370482222,300735.09867537697,2157.2890625
55,-14.664920037305082,0.00016635322886452008,-4.284169264678894e-06,0.00021830997627465324,0.0033527254950602063,0.00010835396784726297,0.08634817182160477,11,2,672,134,5859.729315500008,305437.099797722,306594.827990877,2157.2890625
56,-14.664920037305082,0.00016635322886452008,-4.284169264678894e-06,0.00023198773728971836,0.004149550176892218,1.4194763510954201e-05,0.08634817182160477,6,1,672,134,643.1311027019983,306080.230900424,307237.959093579,2157.2890625
56,-14.664920037305082,0.00016635322886452008,-4.284169264678894e-06,0.00023198773728971836,0.0016894395332277482,1.4682519236848865e-05,0.08634817182160477,9,2,672,134,866.2965414680075,306946.527441892,308104.255635047,2157.2890625
56,-14.66492145839559,0.0001662563409100762,-1.42109050749184e-06,0.00023198773728971836,0.0016894395332277482,5.5198477978546915e-05,0.049776860697568634,9,2,681,136,5833.647473039979,312780.174914932,313937.903108087,2157.2890625
57,-14.66492145839559,0.0001662563409100762,-1.42109050749184e-06,0.00012327905129133076,0.0028593693361205134,9.88660758574413e-06,0.049776860697568634,6,1,681,136,673.8535852350178,313454.028500167,314611.756693322,2157.2890625
57,-14.66492145839559,0.0001662563409100762,-1.42109050749184e-06,0.00012327905129133076,0.0016421160299692416,1.6854999523322035e-05,0.049776860697568634,11,2,681,136,895.9328766189865,314349.961376786,315507.689569941,2157.2890625
57,-14.66492145839559,0.0001662563409100762,-1.42109050749184e-06,0.00012327905129133076,0.0018829356949410325,1.8001592578240962e-05,0.049776860697568634,16,3,681,136,863.3271214250126,315213.288498211,316371.016691366,2157.2890625
57,-14.66492290056079,0.00016615801611272307,-1.4421651997054141e-06,0.00012327905129133076,0.0018829356949410325,5.191128846433081e-05,0.031539653417327125,21,4,702,140,6215.5551413889625,321428.8436396,322586.571832755,2157.2890625
58,-14.66492290056079,0.00016615801611272307,-1.4421651997054141e-06,0.00016453159847838045,0.00382953734677312,1.3726258357944581e-05,0.031539653417327125,6,1,702,140,682.7841487100231,322111.62778831,323269.35598146496,2157.2890625
58,-14.66492290056079,0.00016615801611272307,-1.4421651997054141e-06,0.00016453159847838045,0.0022161033739952953,2.3575958233929254e-05,0.031539653417327125,11,2,702,140,887.4846981050214,322999.112486415,324156.84067957,2157.2890625
58,-14.66492290056079,0.00016615801611272307,-1.4421651997054141e-06,0.00016453159847838045,0.0026785872909186907,1.8639666815491366e-05,0.031539653417327125,16,3,702,140,872.5900209629908,323871.702507378,325029.430700533,2157.2890625
58,-14.664925110747474,0.0001660073286894692,-2.2101866843371454e-06,0.00016453159847838045,0.0026785872909186907,7.226786619930981e-05,0.08969239332577927,21,4,723,144,6533.490601808007,330405.193109186,331562.92130234104,2157.2890625
59,-14.664925110747474,0.0001660073286894692,-2.2101866843371454e-06,0.0001549151586062059,0.001547362847590157,6.6936711158090235e-06,0.08969239332577927,6,1,723,144,670.6254970569862,331075.818606243,332233.546799398,2157.2890625
59,-14.664925110747474,0.0001660073286894692,-2.2101866843371454e-06,0.0001549151586062059,0.0011959359262147548,5.370895490643329e-06,0.08969239332577927,11,2,723,144,900.2028215720202,331976.021427815,333133.74962097,2157.2890625
59,-14.664925110747474,0.0001660073286894692,-2.2101866843371454e-06,0.0001549151586062059,0.0012975946466141847,5.1986395364607875e-06,0.08969239332577927,16,3,723,144,887.2304991619894,332863.251926977,334020.980120132,2157.2890625
59,-14.664926072678687,0.00016594174557063975,-9.61931213794287e-07,0.0001549151586062059,0.0012975946466141847,3.537354180285253e-05,0.06448577323598148,21,4,744,148,6274.795746295014,339138.047673272,340295.775866427,2157.2890625
60,-14.664926072678687,0.00016594174557063975,-9.61931213794287e-07,0.00015271490940884977,0.00101201037675619,5.153686832931641e-06,0.06448577323598148,6,1,744,148,769.5685528039467,339907.616226076,341065.34441923094,2157.2890625
60,-14.664926072678687,0.00016594174557063975,-9.61931213794287e-07,0.00015271490940884977,0.0008259848417823702,5.2486052327748526e-06,0.06448577323598148,11,2,744,148,909.4129327860428,340817.029158862,341974.757352017,2157.2890625
60,-14.664926072678687,0.00016594174557063975,-9.61931213794287e-07,0.00015271490940884977,0.0008528079645506178,5.382110415805477e-06,0.06448577323598148,16,3,744,148,896.7513111839653,341713.780470046,342871.508663201,2157.2890625
60,-14.664926630607848,0.00016590370674424908,-5.579291606494508e-07,0.00015271490940884977,0.0008528079645506178,2.9024423693817243e-05,0.04679128766011431,21,4,765,152,6159.650267121033,347873.430737167,349031.15893032204,2157.2890625
61,-14.664926630607848,0.00016590370674424908,-5.579291606494508e-07,0.0001094455384810599,0.0008013876079886203,2.234018744001327e-06,0.04679128766011431,6,1,765,152,695.0983442039578,348568.529081371,349726.25727452594,2157.2890625
61,-14.664926630607848,0.00016590370674424908,-5.579291606494508e-07,0.0001094455384810599,0.000566520343817154,2.919934851559023e-06,0.04679128766011431,11,2,765,152,865.3142878220533,349433.843369193,350591.57156234805,2157.2890625
61,-14.664926630607848,0.00016590370674424908,-5.579291606494508e-07,0.0001094455384810599,0.0006463576882679669,4.349124575198761e-06,0.04679128766011431,16,3,765,152,875.8651043239515,350309.708473517,351467.436666672,2157.2890625
61,-14.664926948678268,0.0001658820211498558,-3.1807041978026973e-07,0.0001094455384810599,0.0006463576882679669,1.9511371528682656e-05,0.036731977241680265,21,4,786,156,4945.304134919017,355255.012608436,356412.74080159096,2157.2890625
62,-14.664926948678268,0.0001658820211498558,-3.1807041978026973e-07,9.621708560348753e-05,0.00046696887901770596,3.1037012012368605e-06,0.036731977241680265,6,1,786,156,740.0861079950118,355995.098716431,357152.826909586,2157.2890625
62,-14.664926948678268,0.0001658820211498558,-3.1807041978026973e-07,9.621708560348753e-05,0.0005173271776720332,3.04920907587894e-06,0.036731977241680265,11,2,786,156,911.2208672490087,356906.31958368,358064.04777683504,2157.2890625
62,-14.664926948678268,0.0001658820211498558,-3.1807041978026973e-07,9.621708560348753e-05,0.0006018418441984851,3.74652828600955e-06,0.036731977241680265,16,3,786,156,886.7626165899565,357793.08220027,358950.81039342494,2157.51953125
62,-14.664927211157158,0.00016586412570785544,-2.624788901783859e-07,9.621708560348753e-05,0.0006018418441984851,2.090483406184446e-05,0.04081128217913442,21,4,807,160,4450.340112043021,362243.422312313,363401.150505468,2157.51953125
63,-14.664927211157158,0.00016586412570785544,-2.624788901783859e-07,5.089683995819261e-05,0.00043439306695056953,1.3937929826174121e-06,0.04081128217913442,6,1,807,160,702.4166175260325,362945.838929839,364103.567122994,2157.51953125
63,-14.664927211157158,0.00016586412570785544,-2.624788901783859e-07,5.089683995819261e-05,0.0003664840033861244,1.4289123299215936e-06,0.04081128217913442,11,2,807,160,954.2728152619675,363900.111745101,365057.83993825596,2157.51953125
63,-14.664927211157158,0.00016586412570785544,-2.624788901783859e-07,5.089683995819261e-05,0.0003123776250545243,1.6005391936461603e-06,0.04081128217913442,16,3,807,160,893.3769844570197,364793.488729558,365951.216922713,2157.51953125
63,-14.664927303591714,0.00016585782364967935,-9.243455600937978e-08,5.089683995819261e-05,0.0003123776250545243,8.76682677866202e-06,0.016513443885825263,21,4,828,164,3529.852640684985,368323.341370243,369481.069563398,2157.51953125
64,-14.664927303591714,0.00016585782364967935,-9.243455600937978e-08,4.4200731544339716e-05,0.0002748098436224547,2.036237273911239e-06,0.016513443885825263,6,1,828,164,697.3024153150036,369020.643785558,370178.37197871297,2157.51953125
64,-14.664927303591714,0.00016585782364967935,-9.243455600937978e-08,4.4200731544339716e-05,0.00025673979842383033,1.845951982768545e-06,0.016513443885825263,11,2,828,164,883.471540226019,369904.115325784,371061.843518939,2157.51953125
64,-14.664927303591714,0.00016585782364967935,-9.243455600937978e-08,4.4200731544339716e-05,0.00030791077888488297,1.8611893653385766e-06,0.016513443885825263,16,3,828,164,881.1249430289608,370785.240268813,371942.968461968,2157.51953125
64,-14.664927401094998,0.00016585117601277202,-9.750328366919803e-08,4.4200731544339716e-05,0.00030791077888488297,9.026163981311431e-06,0.022536271156118736,21,4,849,168,4093.2210685990285,374878.461337412,376036.18953056703,2157.51953125
65,-14.664927401094998,0.00016585117601277202,-9.750328366919803e-08,6.145376469126345e-05,0.0003502689650039967,2.784363276607964e-06,0.022536271156118736,6,1,849,168,655.8534361490165,375534.314773561,376692.042966716,2157.51953125
65,-14.664927401094998,0.00016585117601277202,-9.750328366919803e-08,6.145376469126345e-05,0.0002784531150049472,3.0343976610389144e-06,0.022536271156118736,11,2,849,168,867.0341309009818,376401.348904462,377559.077097617,2157.51953125
65,-14.664927401094998,0.00016585117601277202,-9.750328366919803e-08,6.145376469126345e-05,0.00035755980169571505,3.1617572947112792e-06,0.022536271156118736,16,3,849,168,850.4002533740131,377251.749157836,378409.477350991,2157.51953125
65,-14.664927520007367,0.00016584306873445277,-1.1891236972871866e-07,6.145376469126345e-05,0.00035755980169571505,1.4063728402102932e-05,0.0298010201984464,21,4,870,172,4095.3100698339986,381347.05922767,382504.787420825,2157.51953125
66,-14.664927520007367,0.00016584306873445277,-1.1891236972871866e-07,4.5174556508099624e-05,0.00026444821564865965,2.529913750846725e-06,0.0298010201984464,6,1,870,172,663.0712213829975,382010.130449053,383167.85864220804,2157.51953125
66,-14.664927520007367,0.00016584306873445277,-1.1891236972871866e-07,4.5174556508099624e-05,0.0002627193253670623,2.4490515710161107e-06,0.0298010201984464,11,2,870,172,838.0536481610034,382848.184097214,384005.91229036904,2157.51953125
66,-14.664927520007367,0.00016584306873445277,-1.1891236972871866e-07,4.5174556508099624e-05,0.0002971629748959419,2.855498913822618e-06,0.0298010201984464,16,3,870,172,866.791780178959,383714.975877393,384872.70407054794,2157.51953125
66,-14.664927612659673,0.00016583675183043026,-9.265230538346714e-08,4.5174556508099624e-05,0.0002971629748959419,9.00765289561545e-06,0.025366405390258612,21,4,891,176,4094.886554939032,387809.862432332,388967.59062548704,2157.51953125
67,-14.664927612659673,0.00016583675183043026,-9.265230538346714e-08,5.437132322244766e-05,0.0005697765624342788,3.111179712279044e-06,0.025366405390258612,6,1,891,176,651.4140332270181,388461.276465559,389619.00465871405,2157.51953125
67,-14.664927612659673,0.00016583675183043026,-9.265230538346714e-08,5.437132322244766e-05,0.0005312421602147823,3.5485643823990618e-06,0.025366405390258612,11,2,891,176,834.7539009509492,389296.03036651,390453.75855966494,2157.51953125
67,-14.664927612659673,0.00016583675183043026,-9.265230538346714e-08,5.437132322244766e-05,0.0006968829760214552,3.962948912368866e-06,0.025366405390258612,16,3,891,176,830.7104568289942,390126.740823339,391284.469016494,2157.51953125
67,-14.664927932104613,0.0001658149725231907,-3.194449398336019e-07,5.437132322244766e-05,0.0006968829760214552,1.953831981846655e-05,0.0823414486718512,21,4,912,180,5119.784242352005,395246.525065691,396404.253258846,2157.51953125
68,-14.664927932104613,0.0001658149725231907,-3.194449398336019e-07,6.51655881862012e-05,0.0006484647607899091,4.642947747163203e-06,0.0823414486718512,6,1,912,180,632.3182701790356,395878.84333587,397036.571529025,2157.51953125
68,-14.664927932104613,0.0001658149725231907,-3.194449398336019e-07,6.51655881862012e-05,0.0007087822552344419,4.5266997094941445e-06,0.0823414486718512,11,2,912,180,829.8571576089598,396708.700493479,397866.42868663394,2157.51953125
68,-14.664927932104613,0.0001658149725231907,-3.194449398336019e-07,6.51655881862012e-05,0.0008908033650185346,4.3518020362439605e-06,0.0823414486718512,16,3,912,180,842.548613395018,397551.249106874,398708.977300029,2157.51953125
68,-14.664928392749706,0.00016578356638782447,-4.6064509362508943e-07,6.51655881862012e-05,0.0008908033650185346,1.889143312359297e-05,0.11358327627767206,21,4,933,184,5374.04792859999,402925.297035474,404083.025228629,2157.51953125
69,-14.664928392749706,0.00016578356638782447,-4.6064509362508943e-07,9.02549301454124e-05,0.0007822058652189843,2.9551687744228246e-06,0.11358327627767206,6,1,933,184,694.1891467560199,403619.48618223,404777.21437538497,2157.51953125
69,-14.664928392749706,0.00016578356638782447,-4.6064509362508943e-07,9.02549301454124e-05,0.000726186893097101,4.420555324968756e-06,0.11358327627767206,11,2,933,184,859.5386425789911,404479.024824809,405636.75301796396,2157.51953125
69,-14.664928392749706,0.00016578356638782447,-4.6064509362508943e-07,9.02549301454124e-05,0.0010165119489902636,4.920064068072048e-06,0.11358327627767206,16,3,933,184,911.4842730840319,405390.509097893,406548.23729104805,2157.51953125
69,-14.664928942103865,0.0001657461121930268,-5.493541586076844e-07,9.02549301454124e-05,0.0010165119489902636,1.581239507249921e-05,0.12896152065024136,21,4,954,188,5136.174056943972,410526.683154837,411684.411347992,2157.51953125
70,-14.664928942103865,0.0001657461121930268,-5.493541586076844e-07,9.192893444086836e-05,0.0007190959859415843,3.5179572225406028e-06,0.12896152065024136,6,1,954,188,696.6590974809951,411223.342252318,412381.07044547296,2157.51953125
70,-14.664928942103865,0.0001657461121930268,-5.493541586076844e-07,9.192893444086836e-05,0.0007154704321507446,3.2696787379199964e-06,0.12896152065024136,11,2,954,188,852.7921761170146,412076.134428435,413233.86262159003,2157.51953125
70,-14.664928942103865,0.0001657461121930268,-5.493541586076844e-07,9.192893444086836e-05,0.0007096967609279114,3.899423546112724e-06,0.12896152065024136,16,3,954,188,847.174002196989,412923.308430632,414081.036623787,2157.51953125
70,-14.66492946486147,0.00016571047131393773,-5.227576043154158e-07,9.192893444086836e-05,0.0007096967609279114,2.3821813454396393e-05,0.10274554470830137,21,4,975,192,4767.782903045008,417691.091333677,418848.81952683197,2157.51953125
71,-14.66492946486147,0.00016571047131393773,-5.227576043154158e-07,7.189380402557375e-05,0.0005951915500384844,2.0245983887793022e-06,0.10274554470830137,6,1,975,192,672.834187327011,418363.925521004,419521.65371415904,2157.51953125
71,-14.66492946486147,0.00016571047131393773,-5.227576043154158e-07,7.189380402557375e-05,0.0005830288637337983,2.3145887821277114e-06,0.10274554470830137,11,2,975,192,927.2667935490026,419291.192314553,420448.920507708,2157.51953125
71,-14.66492946486147,0.00016571047131393773,-5.227576043154158e-07,7.189380402557375e-05,0.0005783816540536651,2.5129911698716117e-06,0.10274554470830137,16,3,975,192,839.1436364899855,420130.335951043,421288.06414419797,2157.51953125
71,-14.664929812670069,0.000165686758212214,-3.4780859969885114e-07,7.189380402557375e-05,0.0005783816540536651,1.3969114687381387e-05,0.05267610561527402,21,4,996,196,4762.255861222977,424892.591812266,426050.32000542094,2157.51953125
72,-14.664929812670069,0.000165686758212214,-3.4780859969885114e-07,5.914696364088872e-05,0.0006175235375800012,1.5634319113483245e-06,0.05267610561527402,6,1,996,196,632.0232651990373,425524.615077465,426682.34327062,2157.51953125
72,-14.664929812670069,0.000165686758212214,-3.4780859969885114e-07,5.914696364088872e-05,0.0005852737925471106,2.2769377330884274e-06,0.05267610561527402,11,2,996,196,830.6326075249817,426355.24768499,427512.97587814496,2157.51953125
72,-14.664929812670069,0.000165686758212214,-3.4780859969885114e-07,5.914696364088872e-05,0.0005414260069107322,2.5217025660396667e-06,0.05267610561527402,16,3,996,196,827.9948935299763,427183.24257852,428340.970771675,2157.51953125
72,-14.664930093739237,0.00016566759531119158,-2.810691679400179e-07,5.914696364088872e-05,0.0005414260069107322,1.2639498282653266e-05,0.04154156242540629,21,4,1017,200,4456.319934580009,431639.5625131,432797.290706255,2157.51953125
73,-14.664930093739237,0.00016566759531119158,-2.810691679400179e-07,5.6707086966976214e-05,0.0006065619610342721,1.496597311750699e-06,0.04154156242540629,6,1,1017,200,633.7036960920086,432273.266209192,433430.994402347,2157.51953125
73,-14.664930093739237,0.00016566759531119158,-2.810691679400179e-07,5.6707086966976214e-05,0.0005461730255466468,1.964256510345192e-06,0.04154156242540629,11,2,1017,200,829.3214148689876,433102.587624061,434260.31581721595,2157.51953125
73,-14.664930093739237,0.00016566759531119158,-2.810691679400179e-07,5.6707086966976214e-05,0.0005091273247773164,2.1433449978773944e-06,0.04154156242540629,16,3,1017,200,829.750831308018,433932.338455369,435090.066648524,2157.51953125
73,-14.664930327398242,0.00016565166476847405,-2.336590050333598e-07,5.6707086966976214e-05,0.0005091273247773164,1.4096095763253842e-05,0.03694218109753289,21,4,1038,204,4465.946461578016,438398.284916947,439556.01311010204,2157.51953125
74,-14.664930327398242,0.00016565166476847405,-2.336590050333598e-07,6.166985726712024e-05,0.000707037299747262,1.7525257721613052e-06,0.03694218109753289,6,1,1038,204,633.6699726029765,439031.95488955,440189.683082705,2157.51953125
74,-14.664930327398242,0.00016565166476847405,-2.336590050333598e-07,6.166985726712024e-05,0.0006811717549886676,2.981813912400662e-06,0.03694218109753289,11,2,1038,204,832.6938002170064,439864.648689767,441022.376882922,2157.51953125
74,-14.664930327398242,0.00016565166476847405,-2.336590050333598e-07,6.166985726712024e-05,0.000741618112264189,2.8869897883223785e-06,0.03694218109753289,16,3,1038,204,828.7014746819623,440693.35016444896,441851.078357604,2157.51953125
74,-14.6649306495952,0.0001656296978324412,-3.221969588906859e-07,6.166985726712024e-05,0.000741618112264189,1.4123033060040626e-05,0.05090235210019985,21,4,1059,208,4778.038376035052,445471.388540484,446629.11673363904,2157.51953125
75,-14.6649306495952,0.0001656296978324412,-3.221969588906859e-07,6.884621335109022e-05,0.0008102491080723182,1.9319423760314106e-06,0.05090235210019985,6,1,1059,208,642.8630288649583,446114.25156934897,447271.979762504,2157.51953125
75,-14.6649306495952,0.0001656296978324412,-3.221969588906859e-07,6.884621335109022e-05,0.0007805091826938542,2.29427481594959e-06,0.05090235210019985,11,2,1059,208,834.4496860690415,446948.701255418,448106.42944857304,2157.51953125
75,-14.6649306495952,0.0001656296978324412,-3.221969588906859e-07,6.884621335109022e-05,0.0008702169590536172,2.885952576952383e-06,0.05090235210019985,16,3,1059,208,830.7456412599422,447779.44689667795,448937.175089833,2157.51953125
75,-14.664931005580247,0.00016560542727210277,-3.5598504588563173e-07,6.884621335109022e-05,0.0008702169590536172,1.4538127165350982e-05,0.05367830490262867,21,4,1080,212,5326.819251897046,453106.266148575,454263.99434173,2157.51953125
76,-14.664931005580247,0.00016560542727210277,-3.5598504588563173e-07,6.277257734969266e-05,0.0010007977956824994,2.157595665176865e-06,0.05367830490262867,6,1,1080,212,631.655463470961,453737.92161204596,454895.649805201,2157.51953125
76,-14.664931005580247,0.00016560542727210277,-3.5598504588563173e-07,6.277257734969266e-05,0.0007995107746044709,2.9056510882657545e-06,0.05367830490262867,11,2,1080,212,829.3034224020084,454567.22503444797,455724.953227603,2157.51953125
76,-14.664931005580247,0.00016560542727210277,-3.5598504588563173e-07,6.277257734969266e-05,0.00110319303477336,3.450614214853846e-06,0.05367830490262867,16,3,1080,212,828.2785239800578,455395.503558428,456553.23175158305,2157.51953125
76,-14.664931482620283,0.00016557290335260277,-4.770400359177529e-07,6.277257734969266e-05,0.00110319303477336,2.271499496333594e-05,0.06115853260082075,21,4,1101,216,5750.8942932189675,461146.397851647,462304.126044802,2157.51953125
77,-14.664931482620283,0.00016557290335260277,-4.770400359177529e-07,7.694103387209772e-05,0.0011221732564107708,2.094315082792868e-06,0.06115853260082075,6,1,1101,216,630.0611293370603,461776.45898098405,462934.1871741391,2157.51953125
77,-14.664931482620283,0.00016557290335260277,-4.770400359177529e-07,7.694103387209772e-05,0.000975330074568233,3.1549476934678783e-06,0.06115853260082075,11,2,1101,216,826.5521514469292,462603.011132431,463760.739325586,2157.51953125
